"run_id","profile","source","n_cells","backend","export_repeat","order_position","access_repeat","status","load_secs","attach_secs","rss_mb","first_query_secs","hot_p50_secs","hot_p95_secs","block_prepare_secs","block_materialize_secs","block_ready_secs","n_hot","correctness","row_fingerprint","reference_row_fingerprint","block_fingerprint","reference_block_fingerprint","query_plan_fingerprint"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_hbcc",50000,"bpcells",3,3,2,"OK",0.0442566871643066,1.21565794944763,420.02734375,0.669,0.367000000000001,0.3758,0.00499999999999901,0.374000000000002,0.379000000000001,33,"OK","1d62151eadcbc77d8f3c9b2d333bdd32","1d62151eadcbc77d8f3c9b2d333bdd32","c932b64b778830356ee15ad5f2b5101d","c932b64b778830356ee15ad5f2b5101d","01292e4281dd567fc4c40e0783561416"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_mssm",50000,"embedded",1,1,1,"OK",6.16471791267395,0.0368251800537109,2429.46875,0.292,0.284000000000001,0.288999999999999,0.297000000000001,0.00199999999999889,0.298999999999999,33,"OK","682b4c642ed3a15c62ff2a7308177780","682b4c642ed3a15c62ff2a7308177780","05472c96d38281a3bfa0af5bc8b2b934","05472c96d38281a3bfa0af5bc8b2b934","c38cf5831b6225f7549b39a029303e71"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_mssm",50000,"embedded",1,1,2,"OK",6.16593980789185,0.0367343425750732,2429.52734375,0.285,0.283999999999999,0.288999999999999,0.297000000000001,0.00200000000000244,0.299000000000003,33,"OK","682b4c642ed3a15c62ff2a7308177780","682b4c642ed3a15c62ff2a7308177780","05472c96d38281a3bfa0af5bc8b2b934","05472c96d38281a3bfa0af5bc8b2b934","c38cf5831b6225f7549b39a029303e71"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_mssm",50000,"bpcells",1,2,1,"OK",0.0427768230438232,1.20662212371826,418.77734375,0.57,0.324999999999999,0.331800000000001,0.00500000000000256,0.337,0.342000000000002,33,"OK","682b4c642ed3a15c62ff2a7308177780","682b4c642ed3a15c62ff2a7308177780","05472c96d38281a3bfa0af5bc8b2b934","05472c96d38281a3bfa0af5bc8b2b934","c38cf5831b6225f7549b39a029303e71"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_mssm",50000,"bpcells",1,2,2,"OK",0.0435683727264404,1.20583391189575,418.8125,0.573,0.33,0.3364,0.00499999999999901,0.334000000000003,0.339000000000002,33,"OK","682b4c642ed3a15c62ff2a7308177780","682b4c642ed3a15c62ff2a7308177780","05472c96d38281a3bfa0af5bc8b2b934","05472c96d38281a3bfa0af5bc8b2b934","c38cf5831b6225f7549b39a029303e71"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_mssm",50000,"h5",1,3,1,"OK",0.0261189937591553,2.37789583206177,526.890625,0.0110000000000001,0.00499999999999989,0.00900000000000034,0.0250000000000004,0.0209999999999999,0.0460000000000003,33,"OK","682b4c642ed3a15c62ff2a7308177780","682b4c642ed3a15c62ff2a7308177780","05472c96d38281a3bfa0af5bc8b2b934","05472c96d38281a3bfa0af5bc8b2b934","c38cf5831b6225f7549b39a029303e71"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_mssm",50000,"h5",1,3,2,"OK",0.0264151096343994,2.36989760398865,526.82421875,0.00800000000000001,0.00499999999999989,0.00839999999999978,0.0259999999999998,0.0220000000000002,0.048,33,"OK","682b4c642ed3a15c62ff2a7308177780","682b4c642ed3a15c62ff2a7308177780","05472c96d38281a3bfa0af5bc8b2b934","05472c96d38281a3bfa0af5bc8b2b934","c38cf5831b6225f7549b39a029303e71"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_mssm",50000,"bpcells",2,1,1,"OK",0.0433802604675293,1.21025776863098,418.796875,0.597,0.325000000000001,0.3328,0.00600000000000023,0.330000000000002,0.336000000000002,33,"OK","682b4c642ed3a15c62ff2a7308177780","682b4c642ed3a15c62ff2a7308177780","05472c96d38281a3bfa0af5bc8b2b934","05472c96d38281a3bfa0af5bc8b2b934","c38cf5831b6225f7549b39a029303e71"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_mssm",50000,"bpcells",2,1,2,"OK",0.0428435802459717,1.20400762557983,418.78515625,0.579,0.326000000000001,0.334199999999999,0.00500000000000256,0.332999999999998,0.338000000000001,33,"OK","682b4c642ed3a15c62ff2a7308177780","682b4c642ed3a15c62ff2a7308177780","05472c96d38281a3bfa0af5bc8b2b934","05472c96d38281a3bfa0af5bc8b2b934","c38cf5831b6225f7549b39a029303e71"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_mssm",50000,"h5",2,2,1,"OK",0.0261187553405762,2.39910101890564,526.76953125,0.00700000000000012,0.00499999999999989,0.00840000000000014,0.0259999999999998,0.0220000000000002,0.048,33,"OK","682b4c642ed3a15c62ff2a7308177780","682b4c642ed3a15c62ff2a7308177780","05472c96d38281a3bfa0af5bc8b2b934","05472c96d38281a3bfa0af5bc8b2b934","c38cf5831b6225f7549b39a029303e71"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_mssm",50000,"h5",2,2,2,"OK",0.0260024070739746,2.38568639755249,526.75,0.00800000000000001,0.00499999999999989,0.00900000000000007,0.0250000000000004,0.0219999999999994,0.0469999999999997,33,"OK","682b4c642ed3a15c62ff2a7308177780","682b4c642ed3a15c62ff2a7308177780","05472c96d38281a3bfa0af5bc8b2b934","05472c96d38281a3bfa0af5bc8b2b934","c38cf5831b6225f7549b39a029303e71"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_mssm",50000,"embedded",2,3,1,"OK",6.24331307411194,0.0372316837310791,2429.49609375,0.285,0.282999999999999,0.287000000000003,0.317,0.00199999999999889,0.318999999999999,33,"OK","682b4c642ed3a15c62ff2a7308177780","682b4c642ed3a15c62ff2a7308177780","05472c96d38281a3bfa0af5bc8b2b934","05472c96d38281a3bfa0af5bc8b2b934","c38cf5831b6225f7549b39a029303e71"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_mssm",50000,"embedded",2,3,2,"OK",6.2469003200531,0.0366396903991699,2429.4453125,0.295,0.282999999999999,0.2928,0.296000000000003,0.00199999999999889,0.298000000000002,33,"OK","682b4c642ed3a15c62ff2a7308177780","682b4c642ed3a15c62ff2a7308177780","05472c96d38281a3bfa0af5bc8b2b934","05472c96d38281a3bfa0af5bc8b2b934","c38cf5831b6225f7549b39a029303e71"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_mssm",50000,"h5",3,1,1,"OK",0.0263650417327881,2.37684845924377,526.89453125,0.00800000000000001,0.00499999999999989,0.00900000000000007,0.0270000000000001,0.0209999999999999,0.048,33,"OK","682b4c642ed3a15c62ff2a7308177780","682b4c642ed3a15c62ff2a7308177780","05472c96d38281a3bfa0af5bc8b2b934","05472c96d38281a3bfa0af5bc8b2b934","c38cf5831b6225f7549b39a029303e71"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_mssm",50000,"h5",3,1,2,"OK",0.0260641574859619,2.3768846988678,526.55859375,0.0089999999999999,0.00499999999999989,0.00900000000000007,0.0249999999999995,0.0210000000000008,0.0460000000000003,33,"OK","682b4c642ed3a15c62ff2a7308177780","682b4c642ed3a15c62ff2a7308177780","05472c96d38281a3bfa0af5bc8b2b934","05472c96d38281a3bfa0af5bc8b2b934","c38cf5831b6225f7549b39a029303e71"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_mssm",50000,"embedded",3,2,1,"OK",6.22368001937866,0.0370640754699707,2429.35546875,0.286,0.283000000000001,0.288,0.295999999999999,0.00300000000000011,0.298999999999999,33,"OK","682b4c642ed3a15c62ff2a7308177780","682b4c642ed3a15c62ff2a7308177780","05472c96d38281a3bfa0af5bc8b2b934","05472c96d38281a3bfa0af5bc8b2b934","c38cf5831b6225f7549b39a029303e71"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_mssm",50000,"embedded",3,2,2,"OK",6.26049017906189,0.0367839336395264,2429.41015625,0.34,0.282999999999999,0.287,0.295999999999999,0.00199999999999889,0.297999999999998,33,"OK","682b4c642ed3a15c62ff2a7308177780","682b4c642ed3a15c62ff2a7308177780","05472c96d38281a3bfa0af5bc8b2b934","05472c96d38281a3bfa0af5bc8b2b934","c38cf5831b6225f7549b39a029303e71"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_mssm",50000,"bpcells",3,3,1,"OK",0.0439181327819824,1.27893781661987,418.84765625,0.605,0.327,0.3314,0.00499999999999901,0.331,0.335999999999999,33,"OK","682b4c642ed3a15c62ff2a7308177780","682b4c642ed3a15c62ff2a7308177780","05472c96d38281a3bfa0af5bc8b2b934","05472c96d38281a3bfa0af5bc8b2b934","c38cf5831b6225f7549b39a029303e71"
"20260805T214336Z-02ff3f0a971e-publication","publication","human_pfc_mssm",50000,"bpcells",3,3,2,"OK",0.042818546295166,1.20764446258545,418.90234375,0.605,0.326000000000001,0.335400000000001,0.00499999999999901,0.334,0.338999999999999,33,"OK","682b4c642ed3a15c62ff2a7308177780","682b4c642ed3a15c62ff2a7308177780","05472c96d38281a3bfa0af5bc8b2b934","05472c96d38281a3bfa0af5bc8b2b934","c38cf5831b6225f7549b39a029303e71"
